Country,Year,Normalized_GDP,Normalized_Population,Normalized_Per_Capita_GDP,participants,sport_count,event_count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals
Morocco,2020,0.0014048728458601,0.0046554495012962,0.0165988406477346,51.0,18.0,37.0,1.0,0.0,0.0,1.0
Madagascar,2020,0.000142047894177,0.003684150202173,0.0009883824865637,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Mexico,2020,0.013061602799261,0.016138821654856,0.0472590052205417,196.0,31.0,87.0,0.0,0.0,27.0,27.0
Myanmar,2020,0.0009110897982832,0.0067471049812174,0.0066636314771511,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Mauritania,2020,8.618770542766025e-05,0.0005842231404031,0.0087023033149934,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Mauritius,2020,0.0001228863511863,0.0001598261812317,0.0466504820033322,8.0,6.0,8.0,0.0,0.0,0.0,0.0
Malaysia,2020,0.0039246563185909,0.0043124497607259,0.0542009968249914,47.0,10.0,37.0,0.0,1.0,2.0,3.0
Niger,2020,0.0001501308544744,0.0030176714050599,0.0015494287423519,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Nigeria,2020,0.0050293746717618,0.0272380708855449,0.0097727837866985,68.0,10.0,31.0,0.0,1.0,1.0,2.0
Nicaragua,2020,0.0001377351287854,0.0008343636551955,0.0087469688860247,8.0,6.0,8.0,0.0,0.0,0.0,0.0
Netherlands,2020,0.0108636746689045,0.002218790240237,0.2847710508557822,391.0,31.0,123.0,33.0,22.0,17.0,72.0
Norway,2020,0.0042765249077599,0.0006834251851269,0.3733944768639767,112.0,18.0,60.0,5.0,2.0,16.0,23.0
Nepal,2020,0.000379707778391,0.0036858072524848,0.0045934472090051,5.0,4.0,5.0,0.0,0.0,0.0,0.0
New Zealand,2020,0.0024699583218534,0.0006466036127692,0.2287164546112846,279.0,26.0,90.0,29.0,28.0,8.0,65.0
Oman,2020,0.000874982710424,0.000574341173595,0.0901221000183396,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Pakistan,2020,0.0034928806663747,0.0299118516531892,0.0055444930473479,10.0,6.0,9.0,0.0,0.0,0.0,0.0
Panama,2020,0.0006551928550107,0.0005451619152388,0.071388500561481,11.0,5.0,11.0,0.0,0.0,0.0,0.0
Peru,2020,0.0023383384578995,0.0041786715244633,0.0317203891991475,42.0,17.0,35.0,0.0,0.0,0.0,0.0
Philippines,2020,0.0042079398581694,0.0142654064982426,0.0161421842720644,27.0,11.0,26.0,1.0,2.0,1.0,4.0
Papua New Guinea,2020,0.0002679426980268,0.0012481144034296,0.0118715817862561,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Puerto Rico,2020,0.0011923897858996,0.0004163829608166,0.1714137603292475,39.0,15.0,24.0,1.0,0.0,0.0,1.0
Portugal,2020,0.002667259856046,0.0013093831322543,0.1204773038736648,113.0,22.0,65.0,1.0,1.0,2.0,4.0
Paraguay,2020,0.0004030108230598,0.0008392607238386,0.0278232175230467,9.0,6.0,9.0,0.0,0.0,0.0,0.0
Rwanda,2020,0.00010850099183,0.0016618157634689,0.0027010792338895,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020,0.0085515819311798,0.0040149688790899,0.1103708753639575,33.0,9.0,12.0,0.0,1.0,0.0,1.0
Sudan,2020,0.0003050936627589,0.0059544383278651,0.0026840955420966,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Senegal,2020,0.0002758956859124,0.0021357619383132,0.0066393003527547,9.0,8.0,9.0,0.0,0.0,0.0,0.0
Singapore,2020,0.0040649513401265,0.0007224179287219,0.3219033682993156,30.0,12.0,23.0,0.0,0.0,0.0,0.0
Sierra Leone,2020,6.785609903326172e-05,0.0010058591976491,0.0011577259389507,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Somalia,2020,9.047446149574708e-05,0.0021181924698511,0.0015041491833496,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Suriname,2020,2.381816267539413e-05,7.661763785448806e-05,0.0360415841537375,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Sweden,2020,0.0063463778622064,0.0013165572767177,0.287928382063536,173.0,23.0,77.0,6.0,28.0,0.0,34.0
Seychelles,2020,5.986799016983379e-06,1.120946547931742e-05,0.0701511258585884,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Chad,2020,0.0001148092383998,0.002191191276828,0.0033786892889721,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Togo,2020,7.615451002915972e-05,0.0011022377141799,0.0032294109049639,4.0,4.0,4.0,0.0,0.0,0.0,0.0
Thailand,2020,0.0058253320400371,0.0091178607877718,0.0368679092778507,48.0,15.0,33.0,1.0,0.0,1.0,2.0
Trinidad and Tobago,2020,0.0002324872861278,0.0001726456000329,0.073652709314749,44.0,8.0,25.0,0.0,0.0,0.0,0.0
Tunisia,2020,0.0004853269079895,0.0015228440021048,0.0176417951998167,73.0,17.0,50.0,1.0,1.0,0.0,2.0
Uganda,2020,0.0004282922631491,0.0056575899460755,0.0031533037083199,28.0,4.0,18.0,2.0,1.0,1.0,4.0
Uruguay,2020,0.0006156508112573,0.0004313281086243,0.0843218514463571,11.0,5.0,9.0,0.0,0.0,0.0,0.0
United States,2020,0.2489820468261634,0.0421984618250111,0.346711356432226,856.0,44.0,245.0,113.0,110.0,75.0,298.0
South Africa,2020,0.0039307079406136,0.0077076110504212,0.030016400625541,211.0,23.0,73.0,1.0,2.0,0.0,3.0
Zambia,2020,0.0002013552326757,0.0024247307391033,0.0036867330713349,31.0,5.0,10.0,0.0,0.0,0.0,0.0
Zimbabwe,2020,0.0003031504122441,0.001975080883069,0.006036383811406,5.0,4.0,5.0,0.0,0.0,0.0,0.0
